Activity,Complexity,Tag
5.7600765207671e-05,0.323400001091942,0
6.18758708815085e-05,0.335317268910056,0
6.05492327939734e-05,0.299911112279029,0
0.000113341629527055,0.295300774371126,0
0.000139044556371612,0.187155107744258,0
0.00038110617535231,0.152241480554709,0
0.000370792277453612,0.0881987924832972,0
0.000357463011647911,0.0843084170718047,0
0.000349873059544209,0.0815618026544891,0
0.000377379796212143,0.0889673944269205,0
0.000408101025807448,0.094623454914998,0
0.000421010480364016,0.100499182372296,0
0.000420204236449215,0.104680708373517,0
0.00039582535008679,0.111686069338662,0
0.000386298365342776,0.13284748881289,0
9.96031066767499e-05,0.131261369756252,0
2.86490662546069e-05,0.442780019651533,0
3.17698868139354e-05,0.487450378992657,0
3.27767360466166e-05,0.380253711889737,0
3.8124262256729e-05,0.37310863926601,0
4.36048937601583e-05,0.303426804244951,0
0.000304155162777018,0.157713521078723,0
0.00081972827344389,0.140691021653449,0
0.000836566219011294,0.106650723655673,0
0.000859490814963811,0.108252990988555,0
0.000877916741560413,0.111269444281165,0
0.000906240738940649,0.0707158603436553,0
0.00104379860047301,0.0580106690968131,0
0.00101134359429635,0.0532629771324788,0
0.000998655785953154,0.0520014461104522,0
0.000964649878074546,0.0505991143376841,0
0.000917183169829274,0.066544152802922,0
0.000566388766779086,0.0600985735943736,0
0.00059358792350426,0.0567490473050967,0
0.000773454726459832,0.0536354087284987,0
0.000697788472513428,0.0431954093684301,1
0.000660590687919546,0.0591872934914601,1
0.000438566060162348,0.0590539681270546,1
0.000434106723919979,0.0541324916894958,1
0.000704350919566352,0.0594850949493643,1
0.000928073155177336,0.061120796706532,1
0.0015464210981029,0.0762009848642451,1
0.00219258005322503,0.0725995354231676,1
0.0028853476137133,0.0598459286527182,1
0.00400620132685042,0.0325132891429602,1
0.0112285024354786,0.0549816915506353,1
0.0125784526314322,0.0295931654108155,1
0.0112100058161324,0.0243997370975886,1
0.00973044406320357,0.0211575279147498,1
0.00881960284194453,0.0194017070172492,1
0.00738953155628997,0.0165705678912887,1
0.00820680806030784,0.0160031258366103,1
0.00755958690774575,0.012288776752028,1
0.00635074385562153,0.0107733436826295,1
0.00512598317581308,0.0116222153461026,1
0.0066487383593891,0.0131652110482271,1
0.0134277459452242,0.0289645468194006,1
0.0115121193785863,0.016576243069718,1
0.0125442174091324,0.0081800402476511,1
0.0182183728038758,0.0122395097389009,1
0.0173446221264906,0.00944268122932045,1
0.0184028766156576,0.0105066580860746,1
0.0197247865281271,0.0120063868557871,1
0.0184315540659502,0.0113905659175844,1
0.0196218819710462,0.0122677701544772,1
0.0199599291871525,0.0139427104214957,1
0.015484888447851,0.0118208821684262,1
0.0151819301456204,0.0143269291372455,1
0.0141810646022144,0.0253856806440026,1
0.0069728740760051,0.0141851507358662,1
0.00404675061378298,0.0107809297668043,1
0.00403325168012724,0.0114834590406556,1
0.00375672562527914,0.0115128625970368,1
0.00464579911788581,0.0109566314985827,1
0.00607888893875061,0.00288048841405313,1
0.0219077261877734,0.0121047043338467,1
0.0235293230912518,0.00963891953039702,1
0.0287847106134364,0.0102809685970911,1
0.0344280127487156,0.0133572419328341,1
0.0311373650223339,0.0114006519896107,1
0.0296218565781323,0.0106613074180823,1
0.0273904087684305,0.0100185173511938,1
0.0265262047928771,0.00940328500625284,1
0.020616597363388,0.00738285962226859,1
0.0189051214575942,0.0110970463700422,1
0.0153871264953781,0.0064939439780877,1
0.0194239918988789,0.00948495228739024,1
0.0172888057753331,0.0109631583822539,1
0.0173460360433695,0.0110910336060266,1
0.0177068442929721,0.0109224436016473,1
0.0159551250882019,0.00982417957548195,1
0.0146941011145312,0.00840382381099133,1
0.0140798116562427,0.00699209272758019,1
0.0155605113439166,0.00809141753317213,1
0.0105513868722045,0.0049373599564236,1
0.00917888775976117,0.00876664871890718,1
0.0075454142868166,0.0101160804215265,1
0.00889894267546105,0.00792328992356207,1
0.0113720485353254,0.00506171147945716,1
0.014750566574689,0.00756839195350509,1
0.0142465924387387,0.00683006125619008,1
0.0157502042852821,0.00821185347488538,1
0.0148373674942012,0.00810773496268433,1
0.0166521221420718,0.00920838573095875,1
0.0169838195880359,0.00939563253485069,1
0.0176099783497469,0.00909239420709845,1
0.0205896117800037,0.00997641231956909,1
0.0215150917865071,0.008125734668224,1
0.0220116789151001,0.013718336325041,1
0.0153242347334467,0.00948699493249887,1
0.0175864728624628,0.0112363062449503,1
0.0168997757743165,0.0105920359539787,1
0.0174165906808109,0.0116535465832274,1
0.0158738533266126,0.0106657051695038,1
0.0191795495622522,0.0128670275830585,1
0.0179100102873752,0.0142234745615787,1
0.0158616079696938,0.013327535256421,1
0.0136022895935346,0.031208662964718,1
0.00811954317483888,0.0221795667465056,1
0.0109394594847625,0.0277180745962039,1
0.0141574233299318,0.0134475117253948,1
0.0134976220056594,0.0101424709810812,1
0.0129716265369621,0.00879436152606211,1
0.0146156902871024,0.00952076376187818,1
0.0143834178272244,0.00960319816373389,1
0.0179481695397892,0.00988805010513711,1
0.0198562007599059,0.00951678706024695,1
0.0213276792159531,0.00995621219620182,1
0.0207285138364855,0.00794108438913067,1
0.016602699597407,0.00579617289210507,1
0.0137066170555509,0.00834358562532996,1
0.0127995009346333,0.0100290845786946,1
0.0138935309640082,0.0123718151420435,1
0.0131418683140109,0.0144344815969171,1
0.0168022720329059,0.0186298497225875,1
0.0169370091008453,0.0179292903720138,1
0.0163218134122967,0.0213684083512556,1
0.0163881271234336,0.0267705933904212,1
0.0147363847335734,0.038296039047485,1
0.00954166802007565,0.0265659121297271,1
0.00753863505015139,0.0162043015150669,1
0.0102783706417231,0.0189706625985674,1
0.0122203069911305,0.0137752623639937,1
0.0150764210244462,0.0168031682082533,1
0.0186641406174963,0.0211436681400953,1
0.0496785237634205,0.0291075015580287,1
0.0728515890879643,0.0262106033851084,1
0.123782714826351,0.0202459670632948,1
0.256566905524358,0.0360509990509458,1
0.285640086204621,0.0325061053385298,1
0.424632896894662,0.0296512246040642,1
0.415222981774431,0.0145471149543373,1
0.353186303194654,0.0124442522306521,1
0.305437158869022,0.0109055213475054,1
0.237077550408915,0.00742546730359123,1
0.230264638552087,0.00678715866981602,1
0.181511796489873,0.00433285328528849,1
0.155586890683612,0.00323489490086806,1
0.197450695082689,0.00521975659913608,1
0.205576493751222,0.00606188199696724,1
0.181245465809103,0.00737330338308572,1
0.176430949173224,0.00713700519254787,1
0.287537665791657,0.00733095401226462,1
0.322902239932359,0.00485018962606904,1
0.306885928159289,0.00335201992763974,1
