Activity,Complexity,Tag
0.000109519207267225,0.0921162669128402,1
0.000103723370297295,0.123653997632284,1
0.000184131568086987,0.141968273690748,1
0.000192212191646379,0.0916124120177529,1
0.000206424665934639,0.0955202019171797,1
0.000233068647616388,0.0890278287504555,1
0.000235194651161961,0.0793584544821892,1
0.000238552813224379,0.0792318619692402,1
0.00021383126918581,0.0737738580398918,1
0.000188939613316818,0.0688678853769455,1
0.000189786480982292,0.0689884714059996,1
0.00019570585399855,0.0687996783050219,1
0.000165481815880375,0.0741905765455198,1
0.000137582224917941,0.0854506701426959,1
0.0001302831069804,0.0815537654828804,1
0.000101687559499449,0.0853294011387362,1
7.83539063352938e-05,0.106299176582446,1
9.13476499355986e-05,0.126247569798362,1
8.78373331461313e-05,0.101103365703781,1
8.71377751571842e-05,0.104442172348659,1
9.82358834405661e-05,0.133251284013934,1
0.000104932668499085,0.155979296386742,1
9.23135247839484e-05,0.144995846974558,1
9.14683013529064e-05,0.149061092492279,1
7.68475143622836e-05,0.147055553020569,1
7.70776746082773e-05,0.168352716274215,1
8.75369292240627e-05,0.193058963578531,1
4.48544963023301e-05,0.146425258419477,1
3.54659664082107e-05,0.211266972806762,1
4.10432404259346e-05,0.22829196845028,1
5.26392168528665e-05,0.266686412559856,1
5.01898757007946e-05,0.190003274236034,1
6.16896339456926e-05,0.137007113580194,1
0.00010864791612851,0.144771079709513,1
0.000110098460339614,0.131228715315669,1
0.000108493025874631,0.130079578177764,1
8.86324496092784e-05,0.115620696918297,1
7.95798001966734e-05,0.109169854076379,1
8.23921700407167e-05,0.100823833313126,1
0.000122517511380516,0.123019858272173,1
0.000129714080715291,0.106667728609549,1
0.000126822423957181,0.121339479798389,1
0.000104664646366863,0.146320429958535,1
6.87708971407451e-05,0.156815577236066,1
7.3951606496217e-05,0.156916212890264,1
8.0277097812845e-05,0.145783055561133,1
9.15560568809452e-05,0.12468472019881,1
0.000172481629203387,0.165828222830727,1
0.000186903596283206,0.157562066747056,1
0.000146772687194255,0.14360215295855,1
0.000135807377481255,0.167466372455007,1
0.000136824207052893,0.156634487026583,1
0.000148091263121473,0.156782999927006,1
0.000155350258080702,0.139818388717496,1
0.000164699396737863,0.145945234925062,1
0.000165157841070095,0.1396849603568,1
0.000163960816619517,0.142614251175319,1
0.000100475772801613,0.107911939016542,1
7.92795003686915e-05,0.10842181920908,1
7.71308763457717e-05,0.105600331179421,1
7.4249790326736e-05,0.0937392747061453,1
8.62819734857171e-05,0.101864907622945,1
7.78230516697166e-05,0.0998106275701283,1
8.30203491834271e-05,0.113685207976109,1
