Activity,Complexity,Tag
2.15221578952039e-07,0.149736227469587,0
2.65218083394366e-07,0.17125778353594,0
2.70244842048751e-07,0.16129532042547,0
3.22811290193787e-07,0.169927983916171,0
3.95999188597854e-07,0.194101804344302,0
4.21647931137456e-07,0.193821654953433,0
4.22887544763161e-07,0.190576638141148,0
4.30812960849672e-07,0.189531243440978,0
4.24131961024522e-07,0.190865112160447,0
4.14932245610339e-07,0.201027221554111,0
3.27304422664055e-07,0.177507722417626,0
2.22575481395361e-07,0.157082606328494,0
2.11422694147308e-07,0.160854763894908,0
1.88370042993437e-07,0.162554245131672,0
1.2346775835016e-07,0.129239672970111,0
7.70422803319474e-08,0.110567688639,0
7.57210219000728e-08,0.112989897677611,0
7.41078699454859e-08,0.112367605291413,0
7.23549079306604e-08,0.115387681978323,0
7.15480651402749e-08,0.114454340875727,0
8.13112898048865e-08,0.127132215501288,0
6.97449422641422e-08,0.104827039023974,0
1.04656901733838e-07,0.123887879519543,0
1.55752142489262e-07,0.15076299709912,0
1.63167411943757e-07,0.140737334289456,0
1.59805566983817e-07,0.13950936514111,0
1.61868032185431e-07,0.144372310121376,0
1.74772714195942e-07,0.147858664750644,0
2.0727054880869e-07,0.161253720163956,0
2.27858380618123e-07,0.171604336876884,0
2.17516171543744e-07,0.167752872824422,0
2.14335759486405e-07,0.177008252575515,0
1.97258120716096e-07,0.175638952957011,0
1.62787470100665e-07,0.159405077682573,0
1.47382749417565e-07,0.157231700982939,0
1.48548189003677e-07,0.149495308307621,0
1.47837932552617e-07,0.142353001498869,0
1.90830593328402e-07,0.155187168776224,0
1.97249049070966e-07,0.14840951123534,0
1.42800501374549e-07,0.121635490468765,0
1.2126975209778e-07,0.111934736917852,0
1.13625557010299e-07,0.11100503080923,0
1.11132455478103e-07,0.109766774366699,0
1.06498445695227e-07,0.104613017193906,0
1.07683629450152e-07,0.110911067815545,0
1.09179917270417e-07,0.108787948185396,0
1.00788645525171e-07,0.107277506172461,0
8.1386531096847e-08,0.102211448282054,0
4.54350678204905e-08,0.0757569867280963,0
4.27455918525389e-08,0.0798102039779535,0
5.07152989123321e-08,0.0866257188887224,0
4.90994788268247e-08,0.0824004116296081,0
6.04870615958896e-08,0.0883344379563735,0
8.06175757655339e-08,0.101731560202722,0
8.24751285124464e-08,0.0970262956932152,0
9.27436971734174e-08,0.0988837352305679,0
1.00071451933717e-07,0.0978669787898308,0
1.51816649381396e-07,0.114892437811,0
2.35025513897004e-07,0.147119554325277,0
2.63043556694087e-07,0.149221049545284,0
2.37608264628132e-07,0.137429173250008,0
2.32594313002165e-07,0.139873712999421,0
2.3318983982364e-07,0.146126185561212,0
2.29565984407299e-07,0.144954228282351,0
2.33501477515164e-07,0.160195852135736,0
1.81673568008948e-07,0.14160950904591,0
1.51078110742578e-07,0.135344825420568,0
1.75889060173115e-07,0.150262797455734,0
1.53426065952694e-07,0.134534625453356,0
1.00750758066099e-07,0.104465861355829,0
9.68446143983595e-08,0.105147278130293,0
1.11501724797512e-07,0.107524683292418,0
1.31402246081801e-07,0.11121870634848,0
1.75945090922448e-07,0.11501617710031,0
2.86861961422166e-07,0.140495064084753,0
2.93176360058828e-07,0.135455518548669,0
2.88646941008039e-07,0.133164956104782,0
2.75327631452469e-07,0.133643895329258,0
2.45307956838762e-07,0.125484132929388,0
2.38037833706346e-07,0.127130495564683,0
2.99364289289853e-07,0.124820493714831,0
2.46352530094172e-06,0.197920230137367,0
1.41597473160027e-05,0.282508188320262,0
3.88563022341989e-05,0.442702766977944,0
6.80541343591117e-05,0.607077173359504,0
0.0001129887056435,0.435691140679133,0
0.000210001700447996,0.436776293754971,0
0.000318498892109443,0.547971378917869,0
0.000445694194246154,0.404463507253616,0
0.000784304488703457,0.239240076684102,0
0.00118548410695607,0.26948211030511,0
0.00129248400384464,0.181793736324748,0
0.00115969312795797,0.129328650996138,0
0.000949735832679258,0.0761075446393214,0
0.000837071966639078,0.0638689480452021,0
0.000858980203078491,0.0656238916730218,0
0.00100020932422252,0.0781521417682405,0
0.00116718733940201,0.084676431278311,0
0.00129252606159234,0.106996240863125,0
0.00123462221231423,0.250613827225646,0
0.000857978354069886,0.208316480031666,0
0.00043850100720246,0.114696988535329,0
0.000209474811294453,0.0577782813576695,0
0.0002965014467127,0.113525726156087,0
0.000374007268366622,0.121906196289361,0
0.000359818684425256,0.11004993299251,0
0.000323222888876625,0.106582123167306,0
0.000276894741606264,0.0961947541321146,0
0.000236928158056474,0.0881247237221728,0
0.000195861812564061,0.0710558618859078,0
0.000187245438617438,0.0612286328181489,0
0.000241093449809764,0.0836769539035632,0
0.000296969313074897,0.182441682891985,0
0.000213749729076502,0.186670532428027,0
0.00013694807946789,0.233222486146299,0
0.000135020162772339,0.259075448247238,0
0.000155049290101506,0.251130688214364,0
0.000175228897880089,0.292052740146088,0
0.000151995277544772,0.375158910830459,0
9.90196528461484e-05,0.322136625953985,0
7.49092798876909e-05,0.404535655816534,0
6.33798870274491e-05,0.327221031290965,1
5.68183815800827e-05,0.264498418854309,1
5.1941189807086e-05,0.265095034927883,1
3.4453128466049e-05,0.211951650229341,1
2.59879281492555e-05,0.183008045509523,1
4.39583726192015e-05,0.265924126497675,1
6.43938450814237e-05,0.314078272190383,1
6.06875017295417e-05,0.255913539782519,1
4.61509273464841e-05,0.211029123621602,1
3.27588157042412e-05,0.164380183075625,1
2.77915718445439e-05,0.140491049207941,1
2.83823686035228e-05,0.140014110111849,1
3.0730067673071e-05,0.149203972080167,1
4.08437881543084e-05,0.151585250172117,1
7.6440155756332e-05,0.196573797253335,1
0.000143422549417374,0.286432697182341,1
0.00017984088437672,0.255415839788496,1
0.000171288852407247,0.237000840223187,1
0.000134234966528113,0.181642177870205,1
0.000112480115065436,0.124128057091134,1
0.000141368048052932,0.144919898782483,1
0.000147743828108674,0.111531357510172,1
0.000144440799426748,0.082809482708327,1
0.000167462374859787,0.0965367223557099,1
0.000186383870860993,0.111553435977348,1
0.00021227482846007,0.112398911257569,1
0.000271166198883743,0.133143393789221,1
0.000286382717616099,0.107666545408491,1
0.000282192617047884,0.102204948197889,1
0.000256268158396967,0.109095747960504,1
0.000198369652851463,0.0953638603658953,1
0.000152896273339083,0.0717617442391735,1
0.000177937757819179,0.0661348656275905,1
0.000193177427389906,0.0552965212263011,1
0.000219953397611828,0.0456699899914001,1
0.000264837381133962,0.0561869640598935,1
0.000240320419708909,0.0525130230975951,1
0.000229134197578663,0.0573597851996713,1
0.000239554023648775,0.0631396805558214,1
0.000241786279630529,0.064419350298114,1
0.000239094760941545,0.0625349206907276,1
0.000251643599667439,0.0835487046018343,1
0.000151568341911776,0.0471343648892407,1
0.000233807842446364,0.0495500761290563,1
0.000479914550701681,0.115464369597399,1
0.000737445959696179,0.126912328717507,1
0.00128464277689395,0.134358054843501,1
0.00174098612199558,0.133657471916251,1
0.00179243460193984,0.12288926074189,1
0.00179137040564877,0.118978752718986,1
0.00173462807006893,0.132477599964488,1
0.00127702599258266,0.114679376900954,1
0.000766146384980595,0.0970463938584262,1
0.000527192219063406,0.0941560860020052,1
0.00035609499822239,0.0623713528884013,1
0.000668492825304685,0.034277167602794,1
0.00219790077102532,0.0584543410952156,1
0.00386726315755322,0.0904749663202386,1
0.00513203156137952,0.0910364459595046,1
0.00785646085977164,0.0990037157306864,1
0.0101971615003581,0.0695486711459876,1
0.00923607857006112,0.0307240436304929,1
0.0080577234245021,0.0262590188974998,1
0.00660801223080456,0.0230996993070283,1
0.0050912774704505,0.0189838263920374,1
0.00437166620712654,0.0163127788640624,1
0.00488982169301942,0.0185351740566656,1
0.00507631797810599,0.0107194481258635,1
0.00761531705059163,0.0124135704005529,1
0.0102294014910677,0.0184033561058775,1
0.0093681392126669,0.0130932551618777,1
0.00880808111647794,0.0124192408157752,1
0.00889493846059015,0.0132185499362278,1
0.00890578280923565,0.0124479154585167,1
0.00906738942862601,0.0125321253810324,1
0.00871643022436258,0.0148799110811508,1
0.00538679818534358,0.00877672413606708,1
0.00316438089953832,0.00625683535014366,1
0.0038561025921699,0.0175695763982252,1
0.00353235578110132,0.0164280206610776,1
0.00296623468664267,0.0159297550430709,1
0.00342253414792781,0.0267549806421494,1
0.00404568380864793,0.0289919567160709,1
0.00539183206630664,0.0392523666658689,1
0.00738263400622756,0.0605907340284006,1
0.00781284596685199,0.0610267115135534,1
0.00488680691852963,0.0310071499645044,1
0.00309700827572136,0.0204290383683558,1
0.00527258396181003,0.024320060144816,1
0.00603264145004135,0.0166229205460627,1
0.00509358199916175,0.0104284676918593,1
0.00470615570945167,0.00923779596780338,1
0.0042926596253313,0.00684414047520601,1
0.00453883880749319,0.00782548778409991,1
0.00464653158809878,0.00742808514242088,1
0.00519961856364606,0.00752456193950024,1
0.00607039809385641,0.00942235559190133,1
0.00616442198319145,0.0103610106717159,1
0.00473711287188629,0.00971380554975505,1
0.00354942747527594,0.0083443715491999,1
0.00407690948750939,0.0121544958212946,1
0.00461562006991344,0.0147992936778788,1
0.00430330477345678,0.0176439675667781,1
0.00277097383268102,0.0118648280681434,1
0.00180786629209029,0.00940293309145459,1
0.00191013553682591,0.0132431953950486,1
0.00209083355452549,0.0145257201332902,1
0.00274431484986106,0.0274151312184307,1
0.00258515565840418,0.0253524346137086,1
0.00211905022366082,0.0249628500226556,1
0.00211412893782261,0.0286894462078727,1
0.00220632086552165,0.0225103295584316,1
0.00277587615397827,0.034832782197454,1
0.00245668116678945,0.0308778918449805,1
0.00187835319620522,0.0271314758490228,1
0.00164697488920638,0.0225527990309003,1
0.00147721418263621,0.0203607597595601,1
0.00156579368679265,0.0188610082395806,1
0.00225054711635077,0.0226959837021828,1
0.00302066565615896,0.0420829549333558,1
0.0025136522044129,0.0374830736908044,1
0.00186796677353336,0.0365649692765754,1
0.00178607558948606,0.0438006895530577,1
0.00178843405286299,0.0407744953745266,1
0.00180965820454755,0.0428982639038111,1
0.0015968984929199,0.046317680376335,1
0.000862599176348873,0.0311315589531791,1
0.000351565034872894,0.0260122711030939,1
0.000536940773276964,0.0192620123192774,1
0.00299839722257889,0.0192500016067012,1
0.00814583924005574,0.0381219213684399,1
0.0101370931394759,0.02705294951025,1
0.0102295846166326,0.024959825089253,1
0.0102794981555439,0.0226431114777837,1
0.0126389743250924,0.018614023116025,1
0.0163222226126778,0.0247855765058696,1
0.0136864510939326,0.0107363524181432,1
0.0116111274068608,0.00810859227882582,1
0.0113112498614991,0.00840139529486283,1
0.0115807312952608,0.00565013360294983,1
0.0238594848726114,0.00341996658273782,1
0.0534461073104685,0.0165848040458436,1
0.0580955271438853,0.00862480526213509,1
0.0557322345092174,0.00858367607310249,1
0.0559604551841271,0.00843568632532048,1
0.0598520838439855,0.00731797143946929,1
0.06514196339671,0.0100725233734638,1
0.0558427985594248,0.00912436286981559,1
