Activity,Complexity,Tag
0.00239584699979964,0.0164608466523987,1
0.00229807632908073,0.0336505101612848,1
0.00217440465965785,0.0280889602655879,1
0.00217600891106164,0.02884161806819,1
0.00221579791851575,0.0281990768188337,1
0.00227981426088055,0.0275587304446265,1
0.00242635379128106,0.0282422735080241,1
0.00261680639030342,0.0297700521537083,1
0.00195862550700098,0.0401414432262751,1
0.000777949204194748,0.0480956474921509,1
0.000636824480865926,0.0572660501945954,1
0.000234395039985311,0.0416348451634184,1
0.000168836741969696,0.0625633366167621,1
0.000167418276576295,0.0619982205057479,1
0.00016820818129083,0.0635203379589512,1
0.000173711308588056,0.0654396160114306,1
0.000179761172793476,0.0660204354153955,1
0.000183165822828862,0.0687907530297873,1
0.000145144838483852,0.124281098700784,1
1.24258349108563e-05,0.0921107028717525,1
5.75449849369762e-06,0.227763089599458,1
5.63648321018238e-06,0.226482164569972,1
5.38858778389197e-06,0.254783475573219,1
1.65974412088249e-06,0.164441362393229,1
1.13746286186044e-06,0.175779019643559,1
1.39271687112896e-06,0.174510586812886,1
2.80081493921569e-06,0.240965872702193,1
7.68756639882632e-06,0.297499853481169,1
1.3874800878151e-05,0.311099118727744,1
1.73030491750678e-05,0.214808576963168,1
3.76372296708783e-05,0.225477528847288,1
3.66961930866306e-05,0.159711976098266,1
3.68523611629126e-05,0.158176066354717,1
3.39646386593901e-05,0.149036291032102,1
3.60305227015876e-05,0.101069530595923,1
5.58198804378785e-05,0.101184632007988,1
5.38562776815828e-05,0.085257735295707,1
6.15214352220185e-05,0.0937426829058571,1
6.67188644887854e-05,0.100186715442795,1
6.76821773804798e-05,0.100043295003792,1
6.46366832442068e-05,0.106352878755999,1
6.33606464838792e-05,0.112455980866756,1
6.01569254470328e-05,0.109183596523239,1
6.0348451533213e-05,0.108918667765949,1
5.61717074731379e-05,0.164999372131141,1
2.78715770676421e-05,0.142943317553151,1
2.80624372083985e-05,0.185655489393354,1
2.6590687885273e-05,0.188449081225597,1
