Activity,Complexity,Tag
2.52043001718244e-07,0.224000842374043,0
2.53455906080906e-07,0.244084449240821,0
2.28738086258269e-07,0.225616169040956,0
2.10795564926908e-07,0.214453187274807,0
1.8456520399909e-07,0.198883829476833,0
1.45091657070099e-07,0.179197549756493,0
1.65601603748863e-07,0.185560617504088,0
1.5208204440237e-07,0.185391858165823,0
1.16676800100946e-07,0.173891584120495,0
9.96343702153955e-08,0.175448967454974,0
4.01304772769872e-08,0.136947663334387,0
6.08669789298114e-08,0.146507257235982,0
5.7377122946311e-08,0.14102380872777,0
4.65436041168869e-08,0.132108328512165,0
3.84400134173084e-08,0.125152206324265,0
3.78271683740382e-08,0.123445253916123,0
5.73385730161699e-08,0.140992967595972,0
5.42108886840472e-08,0.141097219512451,0
4.84778221502281e-08,0.131368994828508,0
6.04035890003192e-08,0.143426740337237,0
6.2661033370998e-08,0.142648366408971,0
3.82974775217609e-08,0.132472854852315,0
3.01567207356869e-08,0.130008640717394,0
5.20726525588822e-08,0.161833122018338,0
7.73693144094859e-08,0.184562385074039,0
8.50755442906862e-08,0.182178463484243,0
7.27759419641999e-08,0.176283074085821,0
8.1231622025735e-08,0.179249543873807,0
7.73218683416199e-08,0.184522136534051,0
5.589996870008e-08,0.165324199881381,0
6.58873659858923e-08,0.174443120490471,0
8.46348889353801e-08,0.174731165812847,0
1.6055017905672e-07,0.212796895557734,0
1.50205354726316e-07,0.199668804816421,0
1.26071121538432e-07,0.185589039324837,0
1.21325130908177e-07,0.182692693903325,0
1.55521884322661e-07,0.193079748293445,0
1.54576916804328e-07,0.18956106672006,0
1.52277166356469e-07,0.18834253678291,0
1.94945612880393e-07,0.209894248013065,0
2.22514743689833e-07,0.214806589739985,0
3.24142639523403e-07,0.257767986707975,0
3.20071964592442e-07,0.252641391510178,0
3.17850697848511e-07,0.255386214514937,0
3.15156551961515e-07,0.259820309744415,0
3.09357851700481e-07,0.2557276514544,0
2.84738680160615e-07,0.261934133475857,0
3.32218948733958e-07,0.281598972538774,0
3.46689010973369e-07,0.287340716523046,0
2.48955053467959e-07,0.238219934240807,0
1.74077250697291e-07,0.209280968206411,0
1.26760671058086e-07,0.196402798786247,0
9.9169201058359e-08,0.197534970637011,0
8.55231188642227e-08,0.178732625291831,0
7.9180172666375e-08,0.170310201819198,0
7.99822089052613e-08,0.174470982362603,0
1.20339636540208e-07,0.204246719693828,0
1.03297008962709e-07,0.196319059369368,0
8.36766760564342e-08,0.170397837812455,0
1.03524947780415e-07,0.177668260715617,0
1.68723752706401e-07,0.206555333730064,0
1.77133568235665e-07,0.192762687714608,0
1.61949838058769e-07,0.175373096974597,0
1.77353401683445e-07,0.181374774145083,0
1.74277908025975e-07,0.183644397687455,0
1.64053280400832e-07,0.181064852332991,0
1.5732226490623e-07,0.182836412817324,0
1.74579388248874e-07,0.191357040317751,0
2.54411351272559e-07,0.237370340287799,0
2.34903109701619e-07,0.228541508640037,0
2.896335328288e-07,0.255347748696518,0
3.53559201600379e-07,0.289579744450364,0
3.49931158944218e-07,0.297903227616108,0
3.39915294017687e-07,0.29897985892154,0
3.36413971901118e-07,0.297606985942117,0
3.40978085937887e-07,0.294433522168391,0
3.44062080349183e-07,0.285862144557869,0
3.02951841770762e-07,0.273952150863925,0
1.54306474217492e-07,0.205870168211981,0
1.07921616736005e-07,0.195377956857333,0
7.41993240001824e-08,0.178536547338836,0
4.32461024001938e-08,0.144412536654229,0
9.66355810343095e-08,0.187379128572982,0
1.1952059879367e-07,0.188310713913566,0
2.27283073510375e-07,0.248420985251367,0
2.93913168150322e-07,0.279583025588267,0
3.81218084554866e-07,0.287188381272318,0
5.13315845172038e-07,0.326338321466458,0
5.31183045870661e-07,0.312256172466519,0
5.9575655116056e-07,0.332530382399267,0
5.8510253662123e-07,0.325333367941964,0
5.87177313630623e-07,0.336694918576033,0
5.46382591403511e-07,0.33187402962853,0
5.24520036406666e-07,0.355930643754511,0
4.128636233618e-07,0.317286878429687,0
3.13620090130452e-07,0.287865758280572,0
2.8327734127034e-07,0.304580009353247,0
1.58706108552324e-07,0.239261604179342,0
1.30554774951777e-07,0.237305750026617,0
8.98371525849458e-09,0.120648298731155,0
1.98300840646322e-08,0.136570350048504,0
3.33790995115921e-08,0.144663751709184,0
3.45966842282056e-08,0.151874681714008,0
9.61375950136649e-08,0.197510908862523,0
1.35522378257357e-07,0.229021292475971,0
1.54230362816956e-07,0.241532395938445,0
1.59680334479175e-07,0.245296474343112,0
1.57659329680029e-07,0.238332002715004,0
1.67072431852712e-07,0.229360569023283,0
2.37877780464873e-07,0.265883416001537,0
3.24918580424963e-07,0.303703597872363,0
3.20302078021592e-07,0.291058705932911,0
3.49457686725304e-07,0.297712222543265,0
3.13029188893569e-07,0.287938867387885,0
4.6699583064997e-07,0.309612894649919,0
5.61552680835896e-07,0.31519929741132,0
5.80689261541886e-07,0.320445159114238,0
6.57326324970639e-07,0.337204696748,0
6.77752845646737e-07,0.350055763157048,0
8.35924395167771e-07,0.379515692743306,0
1.58166903760221e-06,0.505928622755953,0
2.11699511365733e-06,0.555472518557991,0
1.72287426863823e-06,0.433080494267694,0
8.03407113940576e-06,0.609705215124094,0
1.50208043336829e-05,0.612545052020947,0
1.7666510750767e-05,0.488362109219666,0
4.00279927819369e-05,0.682212351316653,0
4.65004653612156e-05,0.617397913960513,0
8.85018004017477e-05,0.199850350621103,0
0.000601261564017651,0.295200629308531,0
0.000712688962998297,0.159515902072489,1
0.000678052950526745,0.154502460756236,1
0.000642259331889889,0.150974775416373,1
0.000625530801828577,0.133690199329583,1
0.000725887715559221,0.138275575509755,1
