Activity,Complexity,Tag
4.53533964322653e-05,0.292774690365696,0
4.13481860479942e-05,0.271843370856516,0
4.14798640880163e-05,0.263406912995629,0
3.55104950121229e-05,0.270278615015708,0
3.09205913129613e-05,0.279849889116347,0
3.12410500297868e-05,0.258472564788047,0
3.22167226600775e-05,0.275899985723112,0
1.64647203969647e-05,0.240008865966575,0
1.53693263655352e-05,0.334094287790734,0
1.44183639728328e-05,0.319401766103938,0
1.08609424140238e-05,0.276231672083147,0
9.81487522964811e-06,0.331115308345304,0
9.96133565012825e-06,0.359690301613097,0
1.11828948701259e-05,0.382647418263966,0
1.14472563748176e-05,0.387012467240466,0
9.37497547876932e-06,0.429780253599654,0
3.23208417880814e-06,0.324853775375034,0
3.04392182695506e-06,0.342669622854822,0
3.06970439105377e-06,0.342691296698149,0
2.25123751706563e-06,0.315472265788349,0
2.32374258353022e-06,0.32870270466784,0
3.4658751530814e-06,0.429748649680742,0
3.8505732801677e-06,0.442199178895392,0
3.67846996184925e-06,0.433460156978498,0
4.52565532267186e-06,0.430676090406175,0
8.29012314630594e-06,0.524134768812659,0
7.53509337750482e-06,0.435777998095741,0
7.36108783920513e-06,0.417797699455632,0
5.57838631194382e-06,0.354277320360376,0
4.8342522357293e-06,0.333151446566638,0
5.03393015696672e-06,0.330956587566518,0
5.69296092517292e-06,0.320565297855468,0
6.93418498220842e-06,0.356311362241873,0
7.15981272220208e-06,0.357344484292846,0
8.12643687552059e-06,0.416120493080177,0
4.52547944664023e-06,0.338685514658953,0
4.4544984666889e-06,0.372476340012047,0
3.63275478083312e-06,0.355186144256194,0
3.62000549281518e-06,0.372442883899486,0
3.63498461303015e-06,0.372656301416344,0
1.47239223688027e-06,0.245450192274995,0
2.18718053508088e-06,0.356617354665201,0
2.80677455174498e-06,0.386248169920878,0
5.06870446939596e-06,0.531808878632818,0
5.85427718021842e-06,0.591863504394442,0
6.44595173899958e-06,0.626826532549135,0
5.85742363690968e-06,0.573819677531704,0
4.60064748313659e-06,0.466863923606059,0
5.32198112855332e-06,0.417778548395631,0
4.82525290058955e-06,0.358294409592515,0
3.82368373163465e-06,0.314218597433985,0
4.52984789689631e-06,0.336104824367686,0
4.58235689313011e-06,0.327536332779157,0
5.96039681186842e-06,0.336489635947531,0
